namespace,container,pod,cpu,cpu_timestamp,memory,memory_timestamp
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.136907,1711986211664,3.284992e+06,1711986211664
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.712794,1711986211392,1.284096e+07,1711986211392
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.039711,1711986212045,2.8672e+06,1711986212045
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.060256,1711986212096,1.0764288e+08,1711986212096
social-network,user-service,user-service-74685b9465-8qlhb,0.135342,1711986211716,3.182592e+06,1711986211716
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,21.85759,1711986211888,9.8308096e+07,1711986211888
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,7.874494,1711986212037,7.397376e+06,1711986212037
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.146974,1711986211752,1.5314944e+07,1711986211752
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.038993,1711986217195,2.39616e+06,1711986217195
kube-system,coredns,coredns-5d78c9869d-lcldh,8.039998,1711986216801,6.299648e+07,1711986216801
kube-system,etcd,etcd-minikube,81.03594,1711986216981,1.14163712e+08,1711986216981
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.806104,1711986217058,1.394688e+07,1711986217058
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035506,1711986217185,2.830336e+06,1711986217185
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.306834,1711986216996,5.1130368e+07,1711986216996
kube-system,kube-apiserver,kube-apiserver-minikube,163.125053,1711986216895,4.03582976e+08,1711986216895
kube-system,kube-controller-manager,kube-controller-manager-minikube,63.53266,1711986216983,1.52559616e+08,1711986216983
kube-system,kube-proxy,kube-proxy-p8wcq,1.979536,1711986217028,7.0135808e+07,1711986217028
kube-system,kube-scheduler,kube-scheduler-minikube,12.0723,1711986216969,8.2239488e+07,1711986216969
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986217663,2.535424e+07,1711986217663
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.68895,1711986217136,3.80928e+06,1711986217136
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,21.825555,1711986217151,9.5412224e+07,1711986217151
social-network,media-service,media-service-7848df64c4-74h8s,0.034322,1711986217167,2.076672e+06,1711986217167
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.212694,1711986217471,3.4033664e+07,1711986217471
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.687771,1711986217129,3.805184e+06,1711986217129
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.097084,1711986217146,9.5952896e+07,1711986217146
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.128945,1711986217069,2.9696e+06,1711986217069
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,21.929579,1711986217164,9.5064064e+07,1711986217164
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.82683,1711986217164,9.412608e+06,1711986217164
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.134595,1711986217155,3.60448e+06,1711986217155
kube-system,storage-provisioner,storage-provisioner,8.409513,1711986215797,1.6596992e+07,1711986215797
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036016,1711986217168,2.322432e+06,1711986217168
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034364,1711986217167,2.121728e+06,1711986217167
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.685298,1711986217074,5.718016e+06,1711986217074
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.164057,1711986217171,1.91205376e+08,1711986217171
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.137093,1711986217218,3.284992e+06,1711986217218
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.713325,1711986217165,1.284096e+07,1711986217165
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.039724,1711986217166,2.8672e+06,1711986217166
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.076275,1711986217148,1.0764288e+08,1711986217148
social-network,user-service,user-service-74685b9465-8qlhb,0.135452,1711986217192,3.182592e+06,1711986217192
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,21.870864,1711986217222,9.8304e+07,1711986217222
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,7.880053,1711986217135,7.397376e+06,1711986217135
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.147103,1711986217167,1.5314944e+07,1711986217167
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039007,1711986222244,2.39616e+06,1711986222244
kube-system,coredns,coredns-5d78c9869d-lcldh,8.044155,1711986221814,6.299648e+07,1711986221814
kube-system,etcd,etcd-minikube,81.079949,1711986221952,1.14651136e+08,1711986221952
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.81141,1711986222108,1.394688e+07,1711986222108
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035506,1711986222184,2.830336e+06,1711986222184
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.307455,1711986221929,5.1130368e+07,1711986221929
kube-system,kube-apiserver,kube-apiserver-minikube,163.2147,1711986222087,4.03582976e+08,1711986222087
kube-system,kube-controller-manager,kube-controller-manager-minikube,63.568884,1711986222112,1.52559616e+08,1711986222112
kube-system,kube-proxy,kube-proxy-p8wcq,1.979715,1711986221974,7.0135808e+07,1711986221974
kube-system,kube-scheduler,kube-scheduler-minikube,12.079595,1711986222043,8.2243584e+07,1711986222043
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986222887,2.535424e+07,1711986222887
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.689379,1711986222177,3.80928e+06,1711986222177
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,21.841171,1711986222150,9.5412224e+07,1711986222150
social-network,media-service,media-service-7848df64c4-74h8s,0.034333,1711986222235,2.076672e+06,1711986222235
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.212857,1711986222437,3.4033664e+07,1711986222437
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.688188,1711986222109,3.805184e+06,1711986222109
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.112677,1711986222156,9.5952896e+07,1711986222156
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.128945,1711986221317,2.9696e+06,1711986221317
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,21.944154,1711986222165,9.5064064e+07,1711986222165
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.831227,1711986222076,9.412608e+06,1711986222076
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.134608,1711986222173,3.60448e+06,1711986222173
kube-system,storage-provisioner,storage-provisioner,8.415926,1711986221864,1.6596992e+07,1711986221864
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036031,1711986222149,2.322432e+06,1711986222149
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034378,1711986222149,2.121728e+06,1711986222149
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.68572,1711986222078,5.718016e+06,1711986222078
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.175441,1711986222149,1.91205376e+08,1711986222149
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.137109,1711986222165,3.284992e+06,1711986222165
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.713755,1711986222109,1.284096e+07,1711986222109
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.039741,1711986222173,2.8672e+06,1711986222173
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.088222,1711986222179,1.0764288e+08,1711986222179
social-network,user-service,user-service-74685b9465-8qlhb,0.135467,1711986222244,3.182592e+06,1711986222244
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,21.886028,1711986222200,9.8304e+07,1711986222200
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,7.884559,1711986222192,7.397376e+06,1711986222192
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.147103,1711986222184,1.5314944e+07,1711986222184
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039007,1711986227184,2.39616e+06,1711986227184
kube-system,coredns,coredns-5d78c9869d-lcldh,8.048412,1711986226879,6.299648e+07,1711986226879
kube-system,etcd,etcd-minikube,81.137377,1711986227083,1.14655232e+08,1711986227083
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.816017,1711986227175,1.394688e+07,1711986227175
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035519,1711986227265,2.830336e+06,1711986227265
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.308018,1711986226850,5.1130368e+07,1711986226850
kube-system,kube-apiserver,kube-apiserver-minikube,163.323435,1711986227000,4.03582976e+08,1711986227000
kube-system,kube-controller-manager,kube-controller-manager-minikube,63.60394,1711986227083,1.52559616e+08,1711986227083
kube-system,kube-proxy,kube-proxy-p8wcq,1.983022,1711986227059,7.0135808e+07,1711986227059
kube-system,kube-scheduler,kube-scheduler-minikube,12.083964,1711986227121,8.2243584e+07,1711986227121
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986227780,2.535424e+07,1711986227780
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.689859,1711986227244,3.80928e+06,1711986227244
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,21.853417,1711986227241,9.5412224e+07,1711986227241
social-network,media-service,media-service-7848df64c4-74h8s,0.034333,1711986227300,2.076672e+06,1711986227300
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.212857,1711986227613,3.4033664e+07,1711986227613
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.688648,1711986227185,3.805184e+06,1711986227185
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.124784,1711986227265,9.5952896e+07,1711986227265
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.129061,1711986227281,2.9696e+06,1711986227281
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,21.956856,1711986227265,9.5064064e+07,1711986227265
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.835608,1711986227281,9.412608e+06,1711986227281
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.134712,1711986227327,3.60448e+06,1711986227327
kube-system,storage-provisioner,storage-provisioner,8.424501,1711986226846,1.6596992e+07,1711986226846
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036031,1711986227266,2.322432e+06,1711986227266
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034378,1711986227271,2.121728e+06,1711986227271
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.686221,1711986227202,5.718016e+06,1711986227202
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.18991,1711986227300,1.91205376e+08,1711986227300
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.137205,1711986227300,3.284992e+06,1711986227300
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.714189,1711986227121,1.284096e+07,1711986227121
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.039741,1711986227287,2.8672e+06,1711986227287
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.104682,1711986227313,1.0764288e+08,1711986227313
social-network,user-service,user-service-74685b9465-8qlhb,0.135569,1711986227300,3.182592e+06,1711986227300
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,21.895661,1711986226314,9.8304e+07,1711986226314
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,7.889798,1711986227216,7.397376e+06,1711986227216
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.147205,1711986227344,1.5314944e+07,1711986227344
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039007,1711986232201,2.39616e+06,1711986232201
kube-system,coredns,coredns-5d78c9869d-lcldh,8.058494,1711986231942,6.3000576e+07,1711986231942
kube-system,etcd,etcd-minikube,81.186127,1711986232067,1.14659328e+08,1711986232067
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.821335,1711986232109,1.394688e+07,1711986232109
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035533,1711986232274,2.830336e+06,1711986232274
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.308558,1711986232012,5.1130368e+07,1711986232012
kube-system,kube-apiserver,kube-apiserver-minikube,163.421257,1711986232010,4.03582976e+08,1711986232010
kube-system,kube-controller-manager,kube-controller-manager-minikube,63.64288,1711986232097,1.52559616e+08,1711986232097
kube-system,kube-proxy,kube-proxy-p8wcq,1.983089,1711986231942,7.0135808e+07,1711986231942
kube-system,kube-scheduler,kube-scheduler-minikube,12.094873,1711986231892,8.2243584e+07,1711986231892
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986232656,2.535424e+07,1711986232656
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.690473,1711986232160,3.80928e+06,1711986232160
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,21.870482,1711986232155,9.5412224e+07,1711986232155
social-network,media-service,media-service-7848df64c4-74h8s,0.034333,1711986232193,2.076672e+06,1711986232193
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.213055,1711986231651,3.4033664e+07,1711986231651
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.689206,1711986232113,3.805184e+06,1711986232113
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.140343,1711986232220,9.5952896e+07,1711986232220
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.129073,1711986232220,2.9696e+06,1711986232220
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,21.972792,1711986232210,9.5064064e+07,1711986232210
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.83983,1711986232173,9.412608e+06,1711986232173
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.134724,1711986232159,3.60448e+06,1711986232159
kube-system,storage-provisioner,storage-provisioner,8.434956,1711986231892,1.667072e+07,1711986231892
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036046,1711986232229,2.322432e+06,1711986232229
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034396,1711986232276,2.121728e+06,1711986232276
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.686687,1711986232111,5.718016e+06,1711986232111
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.202019,1711986232190,1.91205376e+08,1711986232190
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.137217,1711986232189,3.284992e+06,1711986232189
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.714751,1711986232193,1.284096e+07,1711986232193
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.039754,1711986232260,2.8672e+06,1711986232260
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.118103,1711986232228,1.0764288e+08,1711986232228
social-network,user-service,user-service-74685b9465-8qlhb,0.135569,1711986232155,3.182592e+06,1711986232155
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,21.913539,1711986232196,9.8304e+07,1711986232196
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,7.896245,1711986232155,7.397376e+06,1711986232155
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.147205,1711986232213,1.5314944e+07,1711986232213
